"ptID","Lon","Lat","A","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND"
"pt7787",27.30434,-7.242459,0.8480083,17249,12514,7768.167,25.4,26,72,8,77,13,0
"pt7788",27.68638,-6.436845,0.8494354,30724,13654,9238.417,24.4,24.9,72,10,74,35,0
"pt7789",28.06753,-5.631843,0.8506944,21137,15999,11772.5,24.4,24.8,71,20,69,27,0
"pt7790",28.44823,-4.827247,0.8517749,21523,14742,8646,24.1,24.6,72,40,60,14,0
"pt7791",28.82883,-4.022882,0.8526991,45102,15451,9375.083,14.3,14.6,76,59,61,149,0
"pt7792",29.20966,-3.218601,0.8534477,11158,10660,5351.417,25.2,25.8,76,29,61,19,0
"pt7793",29.59103,-2.414275,0.8540363,4392,16977,9263.583,18.9,19.4,82,68,52,121,0
"pt7794",29.9732,-1.609795,0.8544525,5814,16756,8117.833,16.2,16.4,91,76,52,299,0
"pt7795",30.35644,-0.8050651,0.854705,2051,18350,8682.5,19.2,19.6,87,140,36,218,0
"pt7796",30.74101,-1.278323e-09,0.8547885,4898,31363,12877.08,21.1,21.7,84,148,42,64,0
"pt7797",31.13583,0.8069842,0.8547049,27442,31022,14172.17,22,22.9,82,153,41,82,0
"pt7798",31.52876,1.617903,0.8544487,0,20003,13027.08,23.1,24.2,80,134,41,36,0
"pt7799",31.91886,2.433567,0.8540254,16935,17980,12966.42,23.9,25.2,75,95,46,43,0
"pt7800",32.30495,3.254916,0.8534191,13483,16853,14752.25,24,25.7,76,61,56,106,0
"pt7801",32.68553,4.083045,0.8526372,16108,17197,16390,25.4,27.1,76,49,60,44,0
"pt7802",33.05873,4.919239,0.8516585,0,8979,5520.583,27.1,28.8,77,35,58,11,0
"pt7803",33.42213,5.765009,0.8504972,0,8584,5652.75,27.4,28.9,76,37,60,11,0
"pt7804",33.77267,6.622136,0.8491251,12666,8274,6881.917,27.1,28.7,76,38,68,8,0
"pt7805",34.4743,7.231222,0.848038,16396,13430,13413.92,25.6,27,77,45,74,20,0
"pt7806",35.16223,7.848592,0.846839,107022,23999,11298.17,17.8,18.9,81,118,59,73,0
"pt7807",35.83936,8.471792,0.8455243,26269,19162,13891.17,19.6,21.2,74,69,75,225,0
"pt7808",36.50812,9.098885,0.8441097,50476,18712,11198.67,18,19.7,78,41,86,89,0
"pt7809",37.17058,9.728328,0.8425743,49438,14427,6998.25,16.4,17.8,75,34,95,211,0
"pt7810",37.8285,10.35888,0.8409366,0,9386,5094.833,16.2,18,74,40,97,107,0
"pt7811",38.4834,10.98954,0.8392203,0,6796,3401,22.4,24.2,76,24,112,295,0
"pt7812",17.50922,-29.57797,0.7439988,0,4562,2060.5,17.4,21.1,58,8,59,186,0
"pt7813",17.96785,-28.8783,0.7490761,0,NA,NA,19.8,25.5,54,12,39,158,0
"pt7814",18.41626,-28.17212,0.7541001,0,NA,NA,19.3,25.3,57,10,76,18,0
"pt7815",18.85438,-27.46001,0.759009,0,2303,2227.333,18.4,24.4,56,5,94,38,0
"pt7816",19.28219,-26.74253,0.7638577,0,2680,2440.917,19.8,26.2,54,2,94,21,0
"pt7817",19.69965,-26.02029,0.7686413,0,2796,2520.333,19.8,26.6,53,3,96,29,0
"pt7818",20.10675,-25.29387,0.773302,0,2758,2620.833,20,26.6,54,5,88,21,0
"pt7819",20.5035,-24.56386,0.7778906,0,2987,2701.333,20.2,26.2,55,5,84,17,0
"pt7820",20.8899,-23.83087,0.782352,2902,3427,2644.5,20,25.5,55,5,85,9,0
"pt7821",21.26598,-23.09549,0.7866855,10023,4512,3132.083,20,24.9,56,6,88,11,0
"pt7822",21.63178,-22.35832,0.7908905,9697,4520,3457,20.8,25.4,57,3,92,20,0
"pt7823",21.98734,-21.61994,0.7950119,5169,5361,3478.25,21.2,25.4,57,2,95,6,0
"pt7824",22.33271,-20.88095,0.7990005,9070,6118,4292.417,21.9,25.9,56,2,97,22,0
"pt7825",22.66796,-20.14191,0.8028131,6140,5878,4210.583,22.3,26.1,55,1,103,7,0
"pt7826",22.99316,-19.40339,0.8065357,62881,7792,4784.75,22.3,25.9,56,1,104,8,0
"pt7827",23.30839,-18.66595,0.8101237,7890,9291,5751.667,22.1,25.6,55,1,106,8,0
"pt7828",23.61374,-17.93013,0.8135385,16804,9851,6181.667,21.9,25.3,54,1,109,7,0
"pt7829",23.90929,-17.19645,0.8168205,17535,10516,6369.917,21.4,24.8,55,1,111,9,0
"pt7830",24.19516,-16.46544,0.8199693,21181,10900,5986.833,21.6,24.6,55,1,110,9,0
"pt7831",24.47143,-15.73757,0.8229509,15323,12053,6896.083,21.5,24.4,55,0,112,51,0
"pt7832",24.73823,-15.01333,0.8258014,24244,14428,8547.083,21,23.8,55,1,111,15,0
"pt7833",24.99567,-14.29318,0.8284897,31267,12929,7728.833,20.7,23.3,56,1,108,22,0
"pt7834",25.24386,-13.57755,0.8310491,22058,14070,8209.083,20.4,22.7,57,1,105,15,0
"pt7835",25.48293,-12.86685,0.8334517,29385,14863,9007.167,20.2,22.3,58,1,102,19,0
"pt7836",25.71301,-12.16148,0.8357276,28604,12051,5810.667,19.9,22,58,1,99,42,0
"pt7837",26.12054,-11.33778,0.8382182,38558,14465,8823.25,19.3,21.3,59,1,95,48,0
"pt7838",26.5207,-10.51821,0.8405133,20723,16264,11850.67,20.9,22.8,59,1,93,35,0
"pt7839",26.91531,-9.701861,0.8426389,14439,14017,10594.75,22.8,24.8,58,1,90,10,0
"pt7840",27.30571,-8.888044,0.8445941,22648,14156,8840.75,20.5,21.6,65,5,82,98,0
"pt7841",27.69294,-8.076208,0.8463615,35476,15535,11827.75,21.1,22.1,67,7,78,102,0
"pt7842",28.07785,-7.265915,0.8479771,21984,11635,6187.75,24.7,25.5,70,7,78,38,0
"pt7843",28.46109,-6.45681,0.8494076,26909,15933,11837.5,22.9,23.6,69,10,75,76,0
"pt7844",28.84322,-5.648602,0.8506702,29624,16579,12190.17,22.4,23.1,68,19,70,65,0
"pt7845",29.22472,-4.84105,0.8517645,NA,NA,NA,23.9,24.5,70,20,69,0,0
"pt7846",29.60601,-4.03395,0.8526817,15418,15189,9447.167,17.1,17.8,72,28,66,298,0
"pt7847",29.98745,-3.227131,0.8534408,6073,16152,7877.917,19.2,19.8,77,23,64,102,0
"pt7848",30.36936,-2.420446,0.8540311,8827,17615,9368.667,20.7,21.3,80,30,58,118,0
"pt7849",30.75206,-1.613767,0.8544525,9821,22670,12868,21.1,21.4,86,46,57,9,0
"pt7850",31.13583,-0.8069842,0.854705,1802,18447,8017.5,19.7,20.1,84,62,53,127,0
"pt7851",31.52093,-1.287909e-09,0.8547885,1793,16068,6313.833,21.4,22.1,82,104,44,59,0
"pt7852",31.91323,0.8089813,0.8547031,1428,30417,12782.67,21.9,22.6,82,147,41,223,0
"pt7853",32.30321,1.622204,0.8544487,11173,29738,15317.92,23.3,24.3,81,145,43,8,0
"pt7854",32.68985,2.440517,0.8540201,5616,18039,12373.17,23.3,24.8,77,92,49,29,0
"pt7855",33.07186,3.264906,0.8534122,9883,10848,7645.833,24.1,25.8,76,62,57,24,0
"pt7856",33.44762,4.096519,0.8526196,3746,7054,4330.25,24.5,26.2,76,34,57,57,0
"pt7857",33.81509,4.9367,0.8516372,3154,5983,2959.5,26.5,28,78,44,47,63,0
"pt7858",34.17166,5.787024,0.8504599,6593,9127,6306.167,27.1,28.4,79,48,54,12,0
"pt7859",34.69748,6.518832,0.8492947,17196,12708,10270.75,25.6,26.7,80,53,65,21,0
"pt7860",35.39195,7.130063,0.8482231,17899,25578,12302.25,21.8,22.6,86,68,74,252,0
"pt7861",36.07458,7.74807,0.84704,53828,25225,10691.5,15.1,16,81,143,55,257,0
"pt7862",36.74791,8.370753,0.8457414,12508,17182,11058.25,21.6,23.2,73,69,76,48,0
"pt7863",37.41411,8.996441,0.8443427,10043,11281,5068.833,18.1,19.5,75,43,85,131,0
"pt7864",38.07503,9.623787,0.8428442,10941,14149,6098.583,20.7,22.8,74,20,105,178,0
"pt7865",38.73225,10.2517,0.841224,406,7236,4122.333,15.7,17.6,72,28,107,23,0
"pt7866",18.07721,-30.28966,0.738748,2671,5872,1956.5,14.1,18.8,57,29,48,122,0
"pt7867",18.53465,-29.58837,0.7439377,0,3164,2182.25,17.9,23.6,54,27,27,15,0
"pt7868",18.98218,-28.88105,0.7490761,521,3688,2225.833,22.8,29.2,54,6,74,139,0
"pt7869",19.4198,-28.16819,0.7541001,0,2427,2410.333,19.7,26,56,6,85,20,0
"pt7870",19.84752,-27.4503,0.759066,0,2289,2449,20.1,26.6,54,4,86,11,0
"pt7871",20.26536,-26.72788,0.763969,0,2733,2469.25,20.2,27,53,4,84,12,0
"pt7872",20.67335,-26.00144,0.7687498,0,2275,2658.75,20,26.9,53,5,83,13,0
"pt7873",21.07155,-25.27148,0.7734605,0,2748,2742.333,20.3,26.7,53,6,83,10,0
"pt7874",21.45998,-24.53852,0.7780448,0,3399,2610.917,20.2,26,55,5,87,10,0
"pt7875",21.83872,-23.80308,0.7825018,13420,4448,3127.5,20.2,25.6,55,5,89,10,0
"pt7876",22.20782,-23.06565,0.7868795,0,4735,2637.667,20.4,25.2,56,5,90,9,0
"pt7877",22.56735,-22.32674,0.7910786,0,4947,2958.75,21.2,25.6,57,2,92,10,0
"pt7878",22.91739,-21.58687,0.795194,6211,4890,3812.917,21.5,25.7,57,2,95,7,0
"pt7879",23.25802,-20.84652,0.7991766,7302,5750,4371.417,21.8,25.6,56,2,98,7,0
"pt7880",23.58933,-20.10619,0.8030258,6679,7121,4897.25,22.2,26,55,1,100,10,0
"pt7881",23.9114,-19.36635,0.8066999,10708,7798,5176.083,22.2,25.8,55,0,106,10,0
"pt7882",24.22434,-18.62748,0.8102818,14917,8402,5462.417,22.2,25.8,55,0,111,7,0
"pt7883",24.52823,-17.89003,0.8137285,6634,8561,5090,22.1,25.6,54,1,112,12,0
"pt7884",24.82318,-17.15447,0.817003,15090,11049,7436.917,21.9,25.3,55,1,112,9,0
"pt7885",25.10929,-16.42123,0.8201442,13571,11675,6810.667,21.1,24.3,54,1,114,32,0
"pt7886",25.38668,-15.69073,0.8231517,19216,13538,8096.417,20.5,23.6,54,0,113,12,0
"pt7887",25.65544,-14.96338,0.8259931,16013,12265,7179.417,20.8,23.7,55,0,113,12,0
"pt7888",25.91569,-14.23957,0.8287029,67443,9346,6138.75,20.8,23.4,56,1,109,8,0
"pt7889",26.16755,-13.5197,0.8312518,40382,16043,10590.42,19.7,22,57,1,106,45,0
"pt7890",26.41113,-12.80411,0.8336713,37178,15401,9731.917,19.7,21.8,57,1,104,27,0
"pt7891",26.64654,-12.09316,0.8359352,25557,11524,7329.917,19.4,21.6,57,1,103,32,0
"pt7892",26.87389,-11.38719,0.8380721,36015,15935,10499.67,20.3,22.6,57,0,100,52,0
"pt7893",27.27893,-10.56153,0.8404004,32516,14162,10898,21.8,23.9,58,0,97,114,0
"pt7894",27.67736,-9.739744,0.8425554,21804,14279,9440.333,19.3,20.9,61,2,88,82,0
"pt7895",28.07077,-8.92104,0.8445176,31929,14419,8748.917,20.5,21.8,63,2,83,168,0
"pt7896",28.46042,-8.104784,0.8463094,31818,16035,12817.17,23.3,24.5,66,1,83,212,0
"pt7897",28.84726,-7.290473,0.8479302,10791,12340,7370.333,21.1,22,67,3,87,38,0
"pt7898",29.23208,-6.477697,0.8493659,24981,13783,9069.5,21.5,22.5,65,8,80,74,0
"pt7899",29.61553,-5.666121,0.8506458,NA,NA,NA,23.8,24.6,67,10,78,0,0
"pt7900",29.99814,-4.855467,0.8517436,12524,10809,5894.75,22.1,22.8,69,8,77,28,0
"pt7901",30.38037,-4.045501,0.852673,18589,14087,8345.917,21,22.2,68,12,73,51,0
"pt7902",30.76265,-3.236028,0.8534338,18754,15152,8138.583,19.2,19.8,78,17,70,175,0
"pt7903",31.14534,-2.426877,0.8540258,11263,11327,6138.417,21.8,22.1,82,20,67,42,0
"pt7904",31.52876,-1.617903,0.854449,13628,14038,5291.333,20.4,20.6,89,68,61,114,0
"pt7905",31.91323,-0.8089813,0.8547033,NA,NA,NA,21.4,21.8,83,182,55,0,0
"pt7906",32.29903,-1.297855e-09,0.8547885,NA,33742,13267.08,21.5,22,83,243,43,29,0
"pt7907",32.68857,0.8110563,0.8547031,0,22314,14838.5,22.2,22.9,83,188,36,29,0
"pt7908",33.07533,1.626668,0.8544452,NA,NA,NA,23.9,25.2,78,131,45,19,0
"pt7909",33.45822,2.447726,0.8540148,19463,13561,8099,23.7,25.1,79,78,54,18,0
"pt7910",33.83583,3.27526,0.8534051,5974,9727,6134.667,23.2,24.5,78,51,59,11,0
"pt7911",34.2064,4.110471,0.8526019,1288,7727,4386.917,25.6,27.1,77,41,49,15,0
"pt7912",34.56773,4.954763,0.851616,717,7306,3565.583,27.4,28.7,79,53,45,7,0
"pt7913",34.91702,5.809779,0.8504224,2957,11299,6783.5,24.2,25.4,80,79,46,159,0
"pt7914",35.61836,6.414496,0.8494755,15228,14117,7399.833,19.8,20.9,83,155,42,264,0
"pt7915",36.30678,7.026981,0.8484058,64083,26808,11199.08,20.4,21.3,81,187,42,192,0
"pt7916",36.98496,7.64497,0.8472385,40255,17467,9784.25,19.1,20.4,74,98,64,66,0
"pt7917",37.65515,8.266655,0.8459736,6672,12237,6303.167,19.7,21.1,76,53,76,61,0
"pt7918",38.3193,8.890577,0.8445923,0,11018,5850.083,18,19.5,77,29,92,15,0
"pt7919",38.97906,9.515555,0.8431111,11323,9747,5279,14.3,16,72,28,104,39,0
"pt7920",18.18815,-31.69638,0.7279735,NA,NA,NA,NA,NA,NA,NA,NA,36,0
"pt7921",18.65392,-30.9994,0.7333843,0,4006,2000.5,18.6,23.7,57,12,58,17,0
"pt7922",19.10998,-30.2964,0.7386855,0,NA,NA,17.6,23.3,55,29,26,30,0
"pt7923",19.55638,-29.5878,0.7439377,0,1563,2449.917,17.9,24,52,22,44,25,0
"pt7924",19.99318,-28.87404,0.7491359,0,2444,2359.083,18.9,25.2,53,7,74,16,0
"pt7925",20.42041,-28.15554,0.754217,0,2917,2324.167,19.5,25.9,54,6,81,19,0
"pt7926",20.83816,-27.43275,0.7592372,0,2883,2379.75,19.6,26.2,53,6,74,18,0
"pt7927",21.24648,-26.7061,0.7641359,0,2696,2574.083,19.8,26.5,53,6,77,18,0
"pt7928",21.64545,-25.97604,0.7689124,0,2595,2670.083,19.9,26.3,53,6,78,20,0
"pt7929",22.03514,-25.24301,0.7736189,0,3770,3017.75,20.1,26.1,54,7,79,15,0
"pt7930",22.41565,-24.50745,0.7782501,0,4014,3061.167,20.3,25.8,54,7,85,8,0
"pt7931",22.78706,-23.7698,0.7827014,11969,4576,2598.25,20.2,25.2,56,4,87,7,0
"pt7932",23.14946,-23.03051,0.7870731,0,4705,2799,20.7,25.3,57,4,87,8,0
"pt7933",23.50295,-22.29001,0.7913134,10165,5078,3988.75,21.2,25.5,57,3,91,7,0
"pt7934",23.84762,-21.54873,0.7954213,6211,5056,4089.75,21.5,25.5,56,2,94,6,0
"pt7935",24.18357,-20.8071,0.7993965,6160,5784,3468.25,21.8,25.6,56,1,98,7,0
"pt7936",24.5109,-20.06553,0.8032381,15335,7626,5121.667,22,25.8,55,0,100,6,0
"pt7937",24.82972,-19.32445,0.8069456,18747,8148,5306.417,22,25.6,55,0,105,8,0
"pt7938",25.14014,-18.58426,0.810479,3957,8845,5662.583,21.8,25.2,55,0,108,10,0
"pt7939",25.44225,-17.84535,0.8139181,4152,5090,4930.917,22.8,26.2,55,1,114,21,0
"pt7940",25.73617,-17.10811,0.817185,9725,10593,6437.417,21.2,24.7,54,1,114,29,0
"pt7941",26.022,-16.37292,0.8203535,6996,11795,8294.75,21,24.5,54,1,119,13,0
"pt7942",26.29986,-15.64016,0.8233519,124929,10500,6905.167,21,24.2,54,0,118,11,0
"pt7943",26.56985,-14.91016,0.8261842,24923,14313,8607.417,20.3,23.1,55,0,114,20,0
"pt7944",26.83208,-14.18329,0.8288849,17392,14231,8874.5,20.1,22.7,57,1,109,14,0
"pt7945",27.08665,-13.45987,0.8314536,30183,11853,5547.167,20.5,22.9,57,2,107,24,0
"pt7946",27.33369,-12.74022,0.8338898,35512,11972,7944.417,19.7,21.9,57,1,107,36,0
"pt7947",27.57329,-12.02465,0.8361418,25029,14648,8881.25,19.8,22,57,1,108,22,0
"pt7948",27.80556,-11.31344,0.8382909,27054,15393,9713.333,20.7,22.9,57,0,103,13,0
"pt7949",28.03062,-10.6069,0.8402869,24399,15674,10490,21.2,23.3,57,0,98,89,0
"pt7950",28.43358,-9.779397,0.8424507,63275,15112,10071.42,22.9,24.7,60,0,91,16,0
"pt7951",28.83062,-8.955556,0.8444409,NA,NA,NA,23.5,25,63,0,87,0,0
"pt7952",29.2232,-8.134658,0.8462396,29172,16685,12152.17,22.6,23.8,65,0,89,42,0
"pt7953",29.61243,-7.316128,0.8478831,33962,14103,7840.583,21.2,22.3,67,0,98,35,0
"pt7954",29.99923,-6.499501,0.849338,NA,NA,NA,24.7,25.7,67,2,87,0,0
"pt7955",30.38433,-5.684396,0.8506092,19892,14536,8920,21.6,22.6,69,2,87,75,0
"pt7956",30.76835,-4.870496,0.8517227,18062,10225,5761.333,22,23.1,70,3,85,20,0
"pt7957",31.15181,-4.057535,0.8526643,58934,16599,11189.25,21.8,22.9,71,7,79,27,0
"pt7958",31.53518,-3.245289,0.8534268,16335,15020,8573.583,21.8,22.4,77,15,71,33,0
"pt7959",31.91886,-2.433567,0.8540206,NA,NA,NA,22.1,22.6,79,28,64,0,0
"pt7960",32.30321,-1.622204,0.854449,NA,NA,NA,21.8,22.1,85,150,51,0,0
"pt7961",32.68857,-0.8110563,0.8547033,NA,NA,NA,21.8,22.3,84,214,50,0,0
"pt7962",33.07524,-1.30816e-09,0.8547885,NA,NA,NA,21.8,22.3,85,216,42,0,0
"pt7963",33.46177,0.8132093,0.8547031,0,20488,13036.67,22.8,23.6,83,167,39,30,0
"pt7964",33.84506,1.631297,0.8544452,0,11279,5299.833,23.9,25.2,79,105,48,17,0
"pt7965",34.2239,2.455193,0.8540096,10753,13461,8113.25,23.7,24.9,81,62,53,8,0
"pt7966",34.59677,3.285976,0.8533909,495,3681,3446.75,25.7,26.7,81,36,56,24,0
"pt7967",34.96178,4.1249,0.8525931,601,3005,3696.75,27.9,29,80,44,69,13,0
"pt7968",35.31655,4.973426,0.8515946,0,4963,4391,27.8,29,79,59,52,16,0
"pt7969",35.84151,5.702002,0.8505836,2965,6618,4517.917,27.2,28.4,78,69,44,14,0
"pt7970",36.53602,6.308632,0.8496534,57972,15918,9911.583,24.3,25.6,76,104,44,104,0
"pt7971",37.21932,6.921636,0.8486008,3245,18138,10728.75,18,19.2,78,122,49,202,0
"pt7972",37.89376,7.539062,0.8474506,0,9625,5676.25,17,18.3,75,65,58,84,0
"pt7973",38.56138,8.159338,0.8461854,25501,8365,4839.25,18.5,19.5,77,49,66,22,0
"pt7974",39.22391,8.781186,0.8448389,0,8576,5421.667,18.1,19.6,73,33,89,37,0
"pt7975",18.30209,-33.09949,0.7167589,14010,8817,2207,17.7,21.8,53,27,62,18,0
"pt7976",18.77572,-32.40627,0.7223877,0,8021,2288.583,17.4,22.4,57,27,65,68,0
"pt7977",19.23973,-31.70709,0.7279084,3017,4612,2121.833,16,21.3,57,24,61,32,0
"pt7978",19.69421,-31.00233,0.7333205,0,1985,2386.083,16.9,22.6,56,29,31,25,0
"pt7979",20.13924,-30.29234,0.7386855,0,1514,2457,17.9,24.2,53,22,42,18,0
"pt7980",20.57492,-29.57753,0.7439988,0,1404,2509,18.5,25.1,51,13,58,12,0
"pt7981",21.00132,-28.85826,0.7491956,0,2509,2359,19.2,25.7,53,11,66,25,0
"pt7982",21.41855,-28.13492,0.7543337,0,3029,2354.167,18.7,25.1,52,9,74,17,0
"pt7983",21.82671,-27.40789,0.7593511,0,3295,2374.917,19.1,25.7,52,7,77,11,0
"pt7984",22.22589,-26.67758,0.7643027,0,3252,2536.167,19.6,26,52,7,76,12,0
"pt7985",22.61621,-25.94435,0.7691291,0,3796,2501.167,19.8,25.8,54,9,79,7,0
"pt7986",22.99777,-25.20861,0.7738298,0,4317,3069.583,20.1,25.7,54,9,77,9,0
"pt7987",23.37068,-24.47073,0.7784552,12590,4561,3246.917,20.1,25.3,55,7,81,7,0
"pt7988",23.73504,-23.7311,0.7829505,0,4709,2587.667,20.2,24.9,56,6,82,9,0
"pt7989",24.09098,-22.99011,0.7873148,0,4877,2878.75,20.9,25.2,57,3,86,10,0
"pt7990",24.4386,-22.24812,0.7915476,5757,4834,3799,20.9,25.1,56,3,89,10,0
"pt7991",24.77801,-21.50552,0.7956482,4534,5877,3946,21.1,25,56,2,93,20,0
"pt7992",25.10934,-20.76268,0.7996158,NA,NA,NA,21.7,25.5,56,0,97,0,0
"pt7993",25.43268,-20.01995,0.8034499,16265,7307,4752.5,21.7,25.4,55,0,101,6,0
"pt7994",25.74816,-19.2777,0.8071499,5758,9392,5784,21.6,25.2,55,0,107,7,0
"pt7995",26.05589,-18.53627,0.8107151,9504,6758,5091.167,22.3,25.8,54,1,113,21,0
"pt7996",26.35597,-17.79602,0.8141451,15328,10921,7398,22.1,25.6,54,0,115,213,0
"pt7997",26.64853,-17.05728,0.8174392,9462,10053,5725.75,19.4,22.7,55,1,114,22,0
"pt7998",26.93367,-16.32038,0.8205622,7803,11197,6672.917,20.3,23.7,55,1,119,32,0
"pt7999",27.2115,-15.58565,0.8235514,77896,9432,5862.917,21.4,24.7,56,0,121,8,0
"pt8000",27.48212,-14.85338,0.8264064,10450,11022,5969.25,20.7,23.5,55,0,117,14,0
"pt8001",27.74566,-14.12388,0.8291266,66349,10939,6350.75,20.9,23.6,55,0,113,11,0
"pt8002",28.00221,-13.39745,0.8316831,113622,14824,8962.833,20.5,23,56,1,109,21,0
"pt8003",28.25187,-12.67437,0.8341072,26452,14881,8733.5,20.1,22.7,57,0,109,42,0
"pt8004",28.49476,-11.95491,0.8363728,21654,15320,9657.417,20.8,23.3,56,0,108,24,0
"pt8005",28.73098,-11.23933,0.8385083,26508,14080,8884.583,20.4,22.8,55,0,105,56,0
"pt8006",28.96061,-10.52788,0.8404908,21856,15428,9553.083,21.1,23,58,0,100,15,0
"pt8007",29.18377,-9.820805,0.8423456,22058,15411,10508.92,21.1,22.8,61,0,90,44,0
"pt8008",29.58507,-8.991581,0.8443446,5047,15011,5338.25,23.8,25.3,64,0,90,6,0
"pt8009",29.98112,-8.165819,0.8461871,22033,11657,5215.833,23.7,24.8,68,0,96,44,0
"pt8010",30.37321,-7.342873,0.8478201,NA,NA,NA,27,27.9,71,0,99,0,0
"pt8011",30.7624,-6.522219,0.849296,27475,16007,12117,24.2,25.2,70,0,92,105,0
"pt8012",31.14951,-5.703425,0.8505847,107673,14089,8629.083,23.5,24.8,70,0,91,88,0
"pt8013",31.53526,-4.886135,0.8517017,131604,14941,10309.17,22.8,24.3,69,2,87,22,0
"pt8014",31.92023,-4.07005,0.8526468,26155,16121,11104.75,22.6,23.9,71,6,81,17,0
"pt8015",32.30495,-3.254916,0.8534198,3650,8610,6125.583,21.8,22.7,73,15,70,30,0
"pt8016",32.68985,-2.440517,0.8540206,NA,18454,7118.583,22.6,23.1,77,52,62,28,0
"pt8017",33.07533,-1.626668,0.8544455,NA,NA,NA,22.5,22.8,81,135,52,0,0
"pt8018",33.46177,-0.8132093,0.8547033,NA,NA,NA,22.5,23,85,123,54,0,0
"pt8019",33.8495,-1.318821e-09,0.8547885,NA,NA,NA,22.5,23.1,86,130,50,0,0
"pt8020",34.23278,0.8154402,0.8547031,0,13223,8049.583,22.5,23.5,83,187,34,49,0
"pt8021",34.61233,1.636089,0.8544416,9080,11552,6514.25,22.6,23.5,83,102,48,18,0
"pt8022",34.98681,2.462919,0.8540043,3821,10976,5871.917,24.3,25.2,83,46,57,50,0
"pt8023",35.35461,3.297055,0.8533838,524,NA,NA,28.5,29.1,80,25,78,14,0
"pt8024",35.71368,4.139803,0.8525752,0,1937,3827.5,28,29.1,80,24,80,23,0
"pt8025",36.06147,4.992688,0.8515624,4197,14106,9720.583,28.3,29.6,78,62,57,21,0
"pt8026",36.76238,5.593125,0.8507416,13691,11305,6109.333,23.4,24.8,73,88,46,126,0
"pt8027",37.45107,6.200845,0.8498148,7625,15042,9701.667,13.8,14.8,79,132,45,373,0
"pt8028",38.13003,6.813753,0.8487928,0,6830,6440,21.1,22.1,78,84,48,55,0
"pt8029",38.80136,7.430155,0.8476598,3186,9598,5056,17.6,18.8,73,53,58,64,0
"pt8030",39.46688,8.048674,0.8464292,0,14777,7064.583,13.2,14,79,79,60,94,0
"pt8031",18.90139,-33.80994,0.7109542,1365,10738,2800.917,17,21.6,54,69,63,69,0
"pt8032",19.37297,-33.11407,0.7166913,4507,6134,2461.167,13.2,18.8,52,35,69,37,0
"pt8033",19.83505,-32.41267,0.7223213,0,1582,2456,19.1,25.4,53,18,52,18,0
"pt8034",20.28774,-31.70608,0.7279084,0,1873,2308.75,15.6,21.7,54,34,32,34,0
"pt8035",20.73116,-30.99461,0.7333843,0,1573,2339.167,16.7,23.3,52,26,49,178,0
"pt8036",21.16543,-30.27861,0.7388104,0,1581,2402.583,18.2,25,51,15,61,49,0
"pt8037",21.59067,-29.55842,0.744121,0,2769,2253.417,18.6,25.6,50,15,66,13,0
"pt8038",22.00701,-28.83439,0.7493748,0,2804,2294.5,19.8,26.6,50,15,72,45,0
"pt8039",22.41458,-28.10684,0.7545671,0,3435,2114.667,18.5,25,50,13,76,17,0
"pt8040",22.81349,-27.37613,0.7595789,0,4206,2134.25,19.1,25.4,52,13,77,13,0
"pt8041",23.20388,-26.64259,0.7645248,0,3994,2353.583,19.1,25.1,53,13,75,8,0
"pt8042",23.58587,-25.90657,0.7693996,318,4539,2383.917,19,24.7,54,13,76,10,0
"pt8043",23.95959,-25.16841,0.7740931,0,5036,2687.333,19.9,25.1,54,9,75,6,0
"pt8044",24.32517,-24.42845,0.7787112,2713,4799,2658.583,19.8,24.5,56,8,79,8,0
"pt8045",24.68273,-23.68702,0.7831991,13677,4956,2595.583,20.2,24.8,56,6,81,8,0
"pt8046",25.03241,-22.94445,0.7875561,5520,4702,3537.667,20.3,24.5,56,4,85,7,0
"pt8047",25.37431,-22.20109,0.7917815,6798,5259,3673.083,20.1,24.1,56,3,88,7,0
"pt8048",25.70858,-21.45725,0.7959198,4381,5749,3930,20.6,24.4,55,1,95,8,0
"pt8049",26.03533,-20.71325,0.7998785,NA,NA,NA,21.4,25.1,56,0,98,0,0
"pt8050",26.35467,-19.96943,0.8037036,7711,7185,4713.667,21.4,25,56,1,101,12,0
"pt8051",26.66674,-19.22608,0.8073945,12256,9465,6111,21.1,24.5,55,1,107,8,0
"pt8052",26.97165,-18.48351,0.8109506,11285,9489,6050.5,21.2,24.7,54,0,112,37,0
"pt8053",27.26951,-17.74203,0.8143714,3402,9101,6165.5,25.1,28.2,55,2,116,18,0
"pt8054",27.56045,-17.00194,0.8176563,19843,13664,9099.833,23.4,26.6,55,1,116,149,0
"pt8055",27.84456,-16.26351,0.8208049,10533,11277,6435.917,20.2,23.3,55,0,119,80,0
"pt8056",28.12196,-15.52704,0.8237835,25901,12242,8738.667,20.6,23.5,53,0,118,55,0
"pt8057",28.39277,-14.79279,0.8266277,7285,10329,5682.5,21.1,24.1,55,0,120,26,0
"pt8058",28.65708,-14.06103,0.8293372,15874,13729,7457.75,20,22.8,54,1,118,28,0
"pt8059",28.915,-13.33202,0.8319116,29268,15379,9615.667,19.8,22.5,55,1,116,25,0
"pt8060",29.16664,-12.60601,0.8343234,29777,16197,10457.08,20,22.6,55,0,114,33,0
